Entrez_IDs,Gene_Symbol,d0,d7,d12,d19,d26,d33,d49,d63,d77,Cluster,Radius,Angle,Autism,Holoprosencephaly,Microcephaly,Lissencephaly,Alzheimers,Tauopathy
1363,CPE,-2.1114341277,-1.018994282,0.3395966825,-0.0604606808,0.0532446285,0.5174148334,0.589858958,1.255673569,0.4351004192,4,2.6023603708,1.6929849832,no,no,no,no,no,no
136306,SVOPL,-0.9535845782,-0.3422821114,-1.4648771891,1.3039725121,0.0908680473,0.5212923764,-0.7459977828,1.5114665032,0.0791422224,4,1.6338071771,1.3224517342,no,no,no,no,no,no
136332,LRGUK,-0.6292498971,-1.2035519531,-1.1046561918,0.4366569508,-0.2006517271,-0.4537596795,0.2100837893,1.7148317199,1.2302969886,6,2.6121610581,0.8881007208,no,no,no,no,no,no
1364,CLDN4,-0.9880741904,-0.9491571393,-0.8478378441,-0.4605403881,-0.3492566367,0.0672628781,0.4331425182,1.3351892528,1.7592715496,6,2.7569930236,1.0050336588,no,no,no,no,no,no
1365,CLDN3,-1.2944887133,-1.1118321814,-0.9324870881,0.2708596469,-0.2827491355,1.5887485182,0.2645599298,1.167074259,0.3303147645,4,2.2826082281,1.3297826772,no,no,no,no,no,no
1366,CLDN7,2.6664495611,-0.3070422716,-0.3225175234,-0.3260160369,-0.3370683029,-0.3401449955,-0.3455040107,-0.3449334981,-0.343222922,1,2.8116956635,5.3397314079,no,no,no,no,no,no
136647,C7orf11,1.6352133164,1.2851988768,0.5099170992,0.1411392304,-0.2343577462,-1.0267354279,-0.947089821,-0.202558486,-1.1607270416,2,2.535690774,4.5899577796,no,no,no,no,no,no
1368,CPM,0.2806881261,-0.6608283597,2.5751800249,-0.1814689051,-0.3623876926,-0.484751364,-0.3999942326,-0.3863432976,-0.3800942993,2,1.2535435739,4.0518802986,no,no,no,no,no,no
136853,SRCRB4D,-1.199160741,-1.2639597806,-1.1370221078,0.5049483167,0.1655621241,1.2535021432,1.2225489248,0.5587957438,-0.1052146233,4,2.0882510541,1.4130566459,no,no,no,no,no,no
136895,C7orf31,-1.5450793884,-1.3563839503,-0.2764846917,1.1739505557,0.5318838176,1.1799240881,0.7347563589,-0.1691886102,-0.2733781795,4,1.9292572587,1.9393973772,no,no,no,no,no,no
137075,CLDN23,2.4649975694,0.042700855,0.5009031567,-0.1469047131,-0.5278568334,-0.5041068103,-0.6023359126,-0.6318852963,-0.5955120154,1,2.78334968,5.0268391251,no,no,no,no,no,no
1371,CPOX,2.176814289,0.4208514727,0.2521862121,0.0007615884,0.4132854915,-0.6222229349,-1.161979937,-0.6453730255,-0.8343231564,2,2.6648724539,4.8304875651,no,no,no,no,no,no
1374,CPT1A,2.5135614962,-0.6741166366,-0.675231343,-0.4280146982,-0.5488544533,-0.3847842442,0.0445976615,-0.1740504147,0.3268926323,1,2.7868846787,5.6592940798,no,no,no,no,no,no
137682,C8orf38,2.563868974,0.1805441752,-0.1577329274,-0.294470167,-0.3448316439,-0.7482227556,-0.6868472328,-0.2380974426,-0.27421098,1,2.7885596814,5.2315655823,no,no,no,no,no,no
137735,ABRA,2.6610612219,-0.3571265732,-0.3571265732,-0.3571265732,-0.3571265732,-0.3571265732,-0.3571265732,-0.3571265732,-0.1611752094,1,2.8141112355,5.3875602782,no,no,no,no,no,no
137797,LYPD2,-1.0413606056,1.0759502999,-1.1212952796,-0.6075886442,-0.8647169296,0.1331991264,0.238554823,0.4165026388,1.7707545707,6,1.6017317959,1.2501338057,no,no,no,no,no,no
137835,TMEM71,0.3958602896,-0.5182054466,1.5362729732,1.6459962514,0.0321568306,-0.595101406,-0.9427489209,-0.9407426536,-0.6134879177,2,1.6191897031,4.0131545246,no,no,no,no,no,no
137872,ADHFE1,-1.6878717602,-1.1866867949,-0.9579192667,0.9631806774,0.6517547453,0.9544823367,0.3518802939,0.562295619,0.3488841494,4,2.3618572348,1.6049783563,no,no,no,no,no,no
137902,PXDNL,-0.6284709234,-0.769553183,-0.7089905813,-0.7044472619,-0.547922279,0.0993028495,0.6254415185,0.3576382024,2.2770016582,6,2.4048874343,0.8889852822,no,no,no,no,no,no
137964,AGPAT6,1.9507915881,1.0736979452,0.6824301742,-0.3565909121,-0.2837734387,-0.6662282172,-0.7621247343,-0.8477526264,-0.7904497788,2,2.751517063,4.6774878638,no,no,no,no,no,no
137970,UNC5D,-0.3220346361,1.3098828894,0.9271153228,0.6843811169,0.8309041357,-0.1085224032,-0.5565102587,-1.2891000974,-1.4761160693,3,2.7517175903,3.6407581388,no,no,no,no,no,no
137994,LETM2,-1.6646726977,-1.2409868602,-0.7104416562,0.0703078674,0.2590750268,0.8482232585,0.3622604782,0.807969907,1.2682646761,5,2.7198897176,1.3734347955,no,no,no,no,no,no
1380,CR2,2.4350303252,-0.4788474692,-0.6218784916,-0.6325216281,-0.5742881907,-0.5159610659,-0.3255349235,0.5779319144,0.1360695294,1,2.7881090403,5.6931622868,no,no,no,no,no,no
138009,DCAF4L2,2.4407268534,0.0207870598,-1.111908005,-0.0255906716,-0.6896463246,0.1759346251,-0.4732833344,-0.2635694588,-0.0734507438,1,2.6101294281,5.4758904558,no,no,no,no,no,no
138046,RALYL,-1.6852000924,-1.1293138599,-0.5817024313,1.0935630932,-0.0107806108,0.233944567,0.0733605866,0.6302450048,1.3758837427,5,2.5000866758,1.4520521374,no,no,no,no,no,no
138050,HGSNAT,-1.7989843784,1.7813393171,0.6130121869,0.2161967791,-0.5414805344,-0.1491479079,-0.6564293436,-0.1052395578,0.640733439,3,1.9484494785,2.7204340633,no,no,no,no,no,no
138065,RNF183,-1.5280799278,-0.403740205,1.3603365131,-0.5124564053,0.3411644221,0.050405653,-1.0891792277,1.3890890306,0.392460147,3,1.5397453267,2.0225450914,no,no,no,no,no,no
1381,CRABP1,0.4389675714,2.1447493123,0.6519737993,-0.2785931127,0.0686603427,-0.2111519864,-0.8392334637,-0.9850874367,-0.9902850261,2,2.5272350803,4.0095046538,no,no,no,no,no,no
138162,C9orf116,-0.9966405165,-1.1580339789,-0.99461111,0.3283077158,-0.0196454543,-0.1897700853,0.1574660111,1.8726847652,1.000242653,6,2.6184581582,1.0495169577,no,no,no,no,no,no
138199,C9orf41,2.4326220893,0.4855267858,-0.3543929559,-0.8714913774,-0.6627651318,-0.3004791538,0.0063950917,-0.0835265547,-0.6518887932,1,2.6398268591,5.2435032747,no,no,no,no,no,no
1382,CRABP2,-1.6565304684,0.2402512631,1.3797061718,0.7269790115,0.31413647,0.8985763997,0.0182514213,-0.8775818954,-1.0437883736,3,2.5750240246,2.9831364302,no,no,no,no,no,no
138241,C9orf85,2.6148665148,-0.3850097383,-0.2133518849,-0.31226276,-0.1888677067,-0.1164978432,-0.1446661575,-0.5418978068,-0.7123126174,1,2.7267650486,5.2381875986,no,no,no,no,no,no
138311,FAM69B,-1.4194097579,-1.2715763929,-1.0540564686,0.5721182372,0.4963080386,0.5169255134,1.1967784266,0.9916535623,-0.0287411586,4,2.3363395405,1.4337080339,no,no,no,no,no,no
1384,CRAT,-1.5143996515,-1.0110234863,-0.9210669252,-0.0158285938,-0.3045402439,0.7578716041,1.1546273251,0.6861337865,1.1682261849,5,2.6764608913,1.3064474016,no,no,no,no,no,no
138428,PTRH1,-0.2034686611,-1.2379876958,-1.3327660772,-0.236085722,0.2487277431,-0.3068077172,0.1751174014,1.7796629605,1.1136077682,6,2.6575889136,0.7202274267,no,no,no,no,no,no
138429,PIP5KL1,-0.3547038872,-1.1668454905,-1.399567759,-0.0897540955,-0.3679204487,-0.1701220215,0.8545602392,1.2435895923,1.4507638709,6,2.7718641211,0.7748600266,no,no,no,no,no,no
138474,TAF1L,-2.3803976828,0.7247815391,-0.5026915244,0.3498256042,0.1638625688,0.5489573599,0.2633786149,-0.1709700358,1.003253556,4,2.5043413952,2.0875616048,no,no,no,no,no,no
1386,ATF2,-1.8092821432,-0.5698449678,1.196012616,-0.7403703932,0.3140446829,0.8302314115,1.2366697916,-0.2540744027,-0.203386595,3,2.0146424567,2.2994673023,no,no,no,no,no,no
138639,PTPDC1,0.7330203648,1.8047635037,0.9489633673,-0.2316480244,0.2950920291,-0.8019240881,-0.8702135388,-0.9259554358,-0.9520981777,2,2.5799352185,4.1287887998,no,no,no,no,no,no
138715,ARID3C,-1.6329749919,1.525857694,-0.432514106,-0.6346220424,0.5525772464,-0.1072145876,-0.0904806875,1.346336484,-0.526965009,3,1.6391881898,2.3443104642,no,no,no,no,no,no
1388,ATF6B,-1.7692439508,-0.489077443,-0.517577502,-0.1291199999,1.4843113677,-0.4859371202,0.0148091994,0.7040856171,1.1877498317,4,2.2776375092,1.6208535101,no,no,no,no,no,no
1390,CREM,-2.0182043866,-0.59812468,1.105243121,0.6904171926,0.9256141244,0.5304814327,0.1638242575,0.0399470399,-0.8391981015,3,2.3950373378,2.5381893339,no,no,no,no,no,no
139170,DCAF12L1,2.4130491491,0.6896552031,-0.1179451398,-0.1117059737,-0.5039260841,-0.5386286085,-0.5930770161,-0.5357301045,-0.7016914255,1,2.7754392521,5.0010022394,no,no,no,no,no,no
139189,DGKK,2.0288717941,-0.0416608101,-0.2286905589,-0.5128398591,-0.660011211,1.3630646803,-0.6392847327,-0.7141624262,-0.5952868764,1,2.1617827875,5.1326807203,no,no,no,no,no,no
1392,CRH,-0.8019018783,-0.8131344781,-0.8181974932,-0.6667410323,1.4809009096,-0.7165048906,0.2858061368,0.4363037727,1.6134689535,6,1.9778121845,1.0994615265,no,no,no,no,yes,yes
139212,CXorf41,-0.8490902919,-0.8426450468,-0.7763927828,-0.0097594886,-0.3383060929,-0.358345867,-0.074654147,2.0931307851,1.1560629318,6,2.5033016765,0.9693848234,no,no,no,no,no,no
139221,MUM1L1,-2.2660809903,0.8028504357,-0.6482542902,0.4602926993,1.1058755563,0.5807698175,0.1186673942,-0.0454987114,-0.1086219111,3,2.479968306,2.3494004295,no,no,no,no,no,no
139231,FAM199X,-1.4379221363,-1.0842194026,-0.8159928294,-0.5156960895,0.2194847322,0.4813439673,1.1672365775,1.3177848801,0.6679803007,5,2.6491792781,1.2808094542,no,no,no,no,no,no
139285,FAM123B,1.3952766045,1.2184222984,1.2231708718,-0.3784398091,-0.7050519698,-0.1296515853,-0.7289978149,-1.1582467002,-0.7364818955,2,2.6099998403,4.4310118787,no,no,no,no,no,no
139322,APOOL,-1.6033253539,-1.3488335225,-0.4953425748,-0.2419453411,0.4546159305,0.7479289516,1.3183876474,0.8283493095,0.3401649534,4,2.4871756286,1.4679572157,no,no,no,no,no,no
139324,HDX,0.3866931883,1.8447658161,1.1651842269,-0.2581152122,0.1953492702,-1.0108887995,-0.457610486,-1.0155965072,-0.8497814967,2,2.4999887672,3.9906030939,no,no,no,no,no,no
1394,CRHR1,-1.3055861764,-0.5914729647,-0.4437859424,0.4686160011,-0.2652134249,1.9988792156,1.0276124314,-0.3670333632,-0.5220157764,4,1.5760120598,2.060096454,no,no,no,no,no,no
139420,SMEK3P,-0.5258773254,-0.5338830489,0.0742913199,-0.4269085749,-0.9694890409,-0.6777467596,0.1688525954,2.3521995355,0.5385612988,6,1.8403781489,0.8617114434,no,no,no,no,no,no
139425,DCAF8L1,-1.180023317,-1.3999618429,-0.6579936252,0.0110928725,0.587153504,-0.3135080942,0.2284670178,1.3026199696,1.4221535154,5,2.6357920522,1.1417007521,no,no,no,no,no,no
1395,CRHR2,-0.7470368472,-0.3253320468,-1.0950338823,0.1152814102,-0.5483394245,-0.0161225464,-0.6555168708,1.4950754818,1.7770247259,6,2.3084676715,0.9265366343,no,no,no,no,no,no
139596,UPRT,2.4882027411,-0.4751930125,-0.3312640214,-0.5227063933,-0.5582880077,-0.7368409379,-0.382054906,0.4397072531,0.0784372848,1,2.7725501658,5.5988202221,no,no,no,no,no,no
1396,CRIP1,-1.7432576014,-0.3505264799,0.1940692513,0.900868491,-0.3879894895,0.0072514701,-0.8771869786,0.6173067348,1.6394646022,6,2.0111406894,1.6799285122,no,no,no,no,no,no
139604,MAGEB16,-0.1167478783,0.1430912435,1.1811784133,-0.7071924489,0.2900878937,0.8001643216,-0.8062365801,1.0891379784,-1.8734829432,3,1.1534422113,3.668492018,no,no,no,no,no,no
1397,CRIP2,-0.8760738237,-1.0653198336,-0.9066647495,0.0424861103,-0.286251766,-0.2370614111,0.2009967126,1.2450710872,1.8828176739,6,2.707531243,0.9668342307,no,no,no,no,no,no
139728,PNCK,-0.972155462,2.5080004775,-0.2606221876,-0.0408201608,-0.441803031,0.2962969685,-0.2578665667,-0.4309213838,-0.4001086542,3,1.7654918048,3.2551925541,no,no,no,no,no,no
139735,ZFP92,-0.3657106526,-1.0927710967,-0.8317390521,-0.740061744,-0.5533889378,0.0360243982,0.4442591482,1.3148245887,1.7885633479,6,2.7240412549,0.7565746255,no,no,no,no,no,no
1398,CRK,2.4114802463,0.1191246045,0.4256248354,-0.7153028892,-0.9753964262,-0.4822457169,-0.1042003484,-0.1777350956,-0.5013492098,1,2.6559024812,5.1930327906,no,no,no,yes,no,no
139886,SPIN4,2.5809247808,0.1897038468,-0.2014732779,-0.3773360131,-0.4935665346,-0.1307369023,-0.383251683,-0.5178253251,-0.6664388916,1,2.7958050205,5.1487915506,no,no,no,no,no,no
1399,CRKL,0.8002413088,1.4557301751,1.3304569187,-0.3941465238,-0.332709834,0.1401946855,-0.6523785382,-1.1293510732,-1.218037119,2,2.6687325531,4.1319008728,no,no,no,no,no,no
14,AAMP,2.2956833458,-0.2219985843,-0.5984120327,0.409697634,-0.3630224179,0.6383661383,-0.5323131757,-0.8721300314,-0.7558708759,1,2.3995016489,5.1326294438,no,no,no,no,no,no
140290,TCP10L,-2.0052112444,-0.8018753621,0.6006805023,0.4727710301,-0.1313146238,1.6199435795,0.3261755004,-0.0225731205,-0.0585962614,4,2.2291471283,2.1492746875,no,no,no,no,no,no
140456,ASB11,0.5098505382,0.5625059775,-0.4967397101,0.8983719006,1.0050857094,0.461278887,0.2476446945,-1.6378626414,-1.5501353557,2,1.8498757591,3.9659580157,no,no,no,no,no,no
140460,ASB7,-1.6006775659,1.8623904493,0.724619934,-0.3157298366,-0.6895646736,0.3779434236,0.4779557325,-0.6900927868,-0.1468446764,3,2.1302031747,2.9489534765,no,no,no,no,no,no
140461,ASB8,-1.3380057343,-1.2370333542,-0.8770517795,-0.2374782499,-0.0353227561,0.7740330228,0.6707482818,0.8205688112,1.4595417581,5,2.7432635925,1.1994755865,no,no,no,no,no,no
140462,ASB9,1.489419143,-0.4973664913,1.5455634955,-1.0785948771,0.3350814309,-1.2632939578,-0.514902484,-0.0738375002,0.0579312411,2,1.705665982,5.0797564808,no,no,no,no,no,no
140467,ZNF358,-1.5234952293,0.3967095856,-1.0171704846,-0.3480000012,-0.5226178892,-0.1718555107,0.3935333365,1.3325060844,1.4603901084,6,2.33580481,1.3198639947,no,no,no,no,no,no
140469,MYO3B,-0.8576133163,2.122582585,-0.3345404648,-0.770857037,-0.4635503711,-0.6535368064,-0.5036036787,0.518469693,0.9426493962,3,0.6521050319,2.3924886954,no,no,no,no,no,no
140545,RNF32,-1.3298050921,-0.5724985663,-1.382480798,1.0523329955,0.274966188,-0.223107988,0.5875489665,1.5533951516,0.0396491428,5,2.1535706376,1.3896493952,no,no,no,no,no,no
140564,APOBEC3D,2.608241114,-0.5141157552,-0.0582709421,-0.1472018198,-0.2912340185,-0.0401185953,-0.5136894622,-0.6019124526,-0.4416980684,1,2.7331529479,5.2523037682,no,no,no,no,no,no
140576,S100A16,2.2776347753,-0.6969268115,0.4372120938,0.3874566899,-0.4482286818,-0.6354954177,-0.8675427466,-0.7393507894,0.2852408881,1,2.4333260483,5.2677818882,no,no,no,no,no,no
140597,TCEAL2,-1.5444016619,-0.3904297056,0.4543866669,-0.7774027564,-0.5360183276,-0.4803813314,0.6364472768,0.9657534489,1.6720463904,6,2.1844258128,1.3956075118,no,no,no,no,no,no
1406,CRX,-1.0577858236,-0.8595456652,-0.8233293391,-0.1193054926,-0.329806914,0.4552959421,0.1479220289,0.3533086398,2.2332466238,6,2.4711020411,1.0905181743,no,no,no,no,no,no
140606,SELM,-1.16337956,-1.1221463152,-1.039453344,0.0416313363,-0.487048385,1.2302438567,0.3438800928,1.2085073086,0.9877650097,5,2.5701192171,1.1530732663,no,no,no,no,no,no
140609,NEK7,-1.7792656621,-0.737137008,-0.5710255257,-0.2923616372,-0.2798937975,0.8768420344,0.6815803395,1.4748378727,0.626423384,5,2.6403887764,1.4370110078,no,no,no,no,no,no
140612,ZFP28,-2.5183595722,0.5219395544,0.4942806527,-0.14215652,0.0727265189,0.9253853356,0.0009127905,0.1627812472,0.4824899929,3,2.6224350465,2.25585547,no,no,no,no,no,no
140679,SLC32A1,-0.9903753516,-1.0094139848,-1.2735614033,0.958865388,-0.2385731618,0.5931631812,1.3423115513,1.0359760875,-0.4183923065,4,1.9042684299,1.3185218532,no,no,no,no,no,no
140680,C20orf96,-1.8092306453,-0.6740066974,-0.5868685816,1.0614795115,0.4006553419,-0.323249236,-0.1577052367,1.4503908947,0.6385346489,5,2.3699834674,1.5820987684,no,no,no,no,no,no
140683,BPIFA2,-0.4701846926,-0.4701846926,-0.4701846926,-0.4701846926,-0.1507875444,-0.4701846926,-0.19652622,0.0855858146,2.6126514126,6,1.931565303,0.8356310433,no,no,no,no,no,no
140685,ZBTB46,1.8949872984,0.3521893501,0.796608859,0.7614546868,-0.7576665147,-0.7008157776,-0.7975031607,-1.065556199,-0.4836985423,2,2.511617777,4.7394513617,no,no,no,no,no,no
140686,WFDC3,-1.1095355244,-1.1311315828,-0.9722063883,0.1259740349,-0.1728327366,-0.0037652172,0.416281536,1.7923373559,1.0548785225,5,2.7232975559,1.0809291732,no,no,no,no,no,no
140688,C20orf112,-1.9347566361,-0.4812962291,0.0298737959,-0.068260167,-0.2176750304,1.1596068292,1.6033729654,-0.2074748103,0.1166092824,4,2.2194955481,1.9688345342,no,no,no,no,no,no
140690,CTCFL,1.9651676683,1.5298617192,-0.3358624909,-0.4085537555,-0.4940123158,-0.5525167928,-0.5769560811,-0.5476051517,-0.5795227998,2,2.4878142909,4.8590543035,no,no,no,no,no,no
140691,TRIM69,-0.6437855761,-1.8185699379,-1.1592502581,0.151778065,0.3436470865,0.4387383566,1.2510445692,0.6727597547,0.7636379402,5,2.453281179,0.9893268335,no,no,no,no,no,no
140700,SAMD10,-1.0666050222,-0.9272123372,-1.4523140811,-0.4696082055,0.6812204602,0.1926168868,0.9663611305,0.8329158003,1.2426253683,5,2.5963531734,1.1187488059,no,no,no,no,no,no
140701,ABHD16B,-1.8504438837,-0.234608126,-0.9797589436,0.290620853,1.3933481767,-0.2644362225,0.4534015467,1.1199730593,0.0719035401,4,2.2633166072,1.7586566449,no,no,no,no,no,no
140707,BRI3BP,2.5625679831,-0.7569721363,-0.0358958408,-0.4848148515,0.1354802837,-0.5964780455,-0.3979346113,-0.2316010865,-0.1943516949,1,2.683728228,5.4061019158,no,no,no,no,no,no
140711,C20orf118,-1.0660809445,0.2720190774,-0.7567941196,0.0148500143,-0.4776734329,-0.6810873501,-0.5127716904,1.3615079541,1.8460304917,6,1.9903599452,1.1272700954,no,no,no,no,no,no
140730,RIMS4,0.2208746807,-0.3813768268,-0.7449417384,-0.1520813494,-0.6970904734,-0.8953195875,-0.3659313592,0.7146694139,2.3011972402,6,2.1231434077,0.449305025,no,no,no,no,no,no
140733,MACROD2,-1.7729447397,1.7164941868,1.0118545886,-0.0446435475,-0.6804447575,3.35398824394642E-005,-0.3501757766,-0.3219666773,0.4417931835,3,2.0673176881,2.8270298976,yes,no,no,no,no,no
140739,UBE2F,2.3835440739,0.5268341601,0.3621102348,-0.618534666,-0.7792045962,-0.5603011102,-0.5626591144,-0.4358057078,-0.3159832743,1,2.7231198612,5.0788199317,no,no,no,no,no,no
140767,NRSN1,-0.5002787768,2.6460454825,-0.0942950524,-0.3547725935,-0.4362390967,-0.4338834115,-0.2954960567,-0.3225874647,-0.2084930302,3,1.535642854,3.563366748,no,no,no,no,no,no
140775,SMCR8,2.2718221979,0.7039007566,-0.0054203276,-0.4579158171,-1.0100269099,-0.1555737696,-0.4143400506,-0.9575825166,0.0251364369,1,2.5860342005,5.0848918237,no,no,no,no,no,no
1408,CRY2,-1.7875111054,-0.7601149162,-0.6569099068,-0.2179229819,0.3651230081,1.7080377576,0.6480348633,0.2251999073,0.476063374,4,2.3219013184,1.6877371664,no,no,no,no,no,no
140801,RPL10L,2.6365549178,-0.2174266908,-0.2498961214,-0.3421773145,-0.3639499959,-0.0445666633,-0.4080826445,-0.5769321218,-0.4335233656,1,2.7824684961,5.2558816647,no,no,no,no,no,no
140803,TRPM6,2.654308809,-0.390439611,-0.4567837731,-0.3299169715,-0.3946864999,-0.3755474448,-0.2183272776,-0.3464221823,-0.1421850488,1,2.8063639705,5.4235996612,no,no,no,no,no,no
140809,SRXN1,2.628466151,-0.2966350741,-0.2512923675,-0.506738825,-0.5436264685,-0.4569872268,-0.3548197829,-0.2298794137,0.0115130074,1,2.8204433916,5.4274165747,no,no,no,no,no,no
140831,ZSWIM3,-1.26184572,-0.5874900808,-0.5397120472,0.3079449868,0.4138621431,2.270891124,-0.1660758281,-0.5541499793,0.1165754015,4,1.5134828525,2.0355192975,no,no,no,no,no,no
140838,NANP,1.9732738718,-0.6466040816,1.4490605271,-0.3434685046,-0.7389838253,-0.1460987473,-0.7493238133,-0.2913832866,-0.5064721401,1,2.2437652864,5.020524157,no,no,no,no,no,no
140862,ISM1,-0.9846923106,-0.7339978736,-0.6918392132,2.0511246911,-0.2310379938,-0.7486154065,0.4190395433,1.0046464916,-0.0846279282,4,1.4317449198,1.5124231282,no,no,no,no,no,no
140870,WFDC6,-0.5719232572,-0.5719232572,-0.5719232572,-0.2416983589,-0.5719232572,-0.5719232572,0.0511814447,0.6162693086,2.4338638914,6,2.2539538152,0.8499769433,no,no,no,no,no,no
140876,FAM65C,-0.2585781106,0.9404859861,-0.229451452,2.0073704297,0.4215747147,-0.0348707986,-0.7096388852,-1.0879066411,-1.048985243,3,1.8882630191,3.596230521,no,no,no,no,no,no
140880,CST11,2.0864289331,-0.4672097601,-0.8057432801,1.1926071161,-0.0654276417,-0.157725639,-0.1714431682,-0.8057432801,-0.8057432801,1,2.1161222486,5.1668765745,no,no,no,no,no,no
140881,DEFB129,-1.2655630127,-0.4578725946,-0.3532262351,0.6250667623,-0.7708475767,-0.3350257612,0.3783075077,2.1962171985,-0.0170562883,5,1.9443759371,1.3547203568,no,no,no,no,no,no
140883,ZNF280B,0.8742618488,1.7349805426,1.2122990677,-0.6798727597,-0.3861601168,-0.5652322135,-0.3675400427,-0.7915013503,-1.0312349761,2,2.4908190474,4.2170540102,no,no,no,no,no,no
140885,SIRPA,-1.7364065619,2.1110964538,-0.1639942434,0.0739140777,-0.0792924511,-0.5722721326,0.2991964234,0.2212422642,-0.1534838302,3,1.9264622366,2.7042643921,no,no,no,no,no,no
140886,PABPC5,-1.354431581,-0.4127789653,-0.730210371,-0.1165269925,-0.0605819716,-0.3873509834,-0.0757917043,1.1408216966,1.9968508725,6,2.4952681511,1.1986055694,no,no,no,no,no,no
140890,SREK1,-0.7840946687,1.0474625877,1.1715078605,-1.3536700873,0.1604461768,-1.5354235073,0.1998376737,0.7224878187,0.3714461458,3,0.7205179947,2.7146661559,no,no,no,no,no,no
140894,C20orf152,-1.0989461352,-0.549699134,-0.7785389419,-0.0785660315,-0.6840365509,-0.2592043202,0.3418967698,2.0001167824,1.1069775615,6,2.5130570993,1.0750284994,no,no,no,no,no,no
140901,STK35,1.7938641372,1.3961239329,0.6139126101,-0.5289130316,-0.704486956,-0.779991596,-0.584558957,-0.6396897059,-0.5662604337,2,2.5538888832,4.7079138892,no,no,no,no,no,no
140902,R3HDML,-0.6188229555,-0.5435410821,-0.4745854838,-0.5835386645,-0.4547107724,-0.4429482211,-0.3832637233,1.5556705342,1.9457403686,6,2.3352694641,0.8521180369,no,no,no,no,no,no
141,ADPRH,2.5390278973,-0.0430269849,-0.3874181157,-0.4698609168,0.3294328278,-0.4178135065,-0.5228446362,-0.7331665068,-0.2943300582,1,2.685280197,5.2087447361,no,no,no,no,no,no
1410,CRYAB,-0.7438192406,-0.7439595661,-0.7406366806,-0.6659668141,-0.6459048612,-0.318378261,0.8207197814,1.3015941397,1.7363515025,6,2.612960329,0.9089616844,no,no,no,no,yes,yes
